place_id,name,google_category,concept,address,area,town,pincode,latitude,longitude,rating,reviews_count,price_range,website,has_phone,is_claimed,is_closed,online_order_partners,reservation_partners,menu_link,open_hours,popular_times,attributes,maps_url,stars_1,stars_2,stars_3,stars_4,stars_5
ChIJyc8RuHlZqDsRt_obr0-iA7c,NSM BAKERY,Tea store,Cafe & Beverages,"145/1, Perumal Kovil St, South Ukkadam, Coimbatore, Tamil Nadu 641001",South Ukkadam,Coimbatore,641001,10.9906,76.960866,4.0,2,,,1,1,0,,,,,,,https://www.google.com/maps/place/NSM+BAKERY/data=!4m7!3m6!1s0x3ba85979b811cfc9:0xb703a24faf1bfab7!8m2!3d10.9906005!4d76.9608657!16s%2Fg%2F11lnjcbppm!19sChIJyc8RuHlZqDsRt_obr0-iA7c?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,1,0,1
ChIJiwStepZZqDsRk-r6jq1OOQo,Tea Boy UKKADAM,Bakery and Cake Shop,Bakery & Desserts,"Street Number 7, South Ukkadam, Coimbatore, Tamil Nadu 641001",South Ukkadam,Coimbatore,641001,10.990189,76.960623,,0,,,0,1,0,,,,"{""Friday"":[""5:30 am–10 pm""],""Monday"":[""5:30 am–10 pm""],""Saturday"":[""5:30 am–10 pm""],""Sunday"":[""5:30 am–10 pm""],""Thursday"":[""5:30 am–10 pm""],""Tuesday"":[""5:30 am–10 pm""],""Wednesday"":[""5:30 am–10 pm""]}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true}]}]",https://www.google.com/maps/place/Tea+Boy+UKKADAM/data=!4m7!3m6!1s0x3ba859967aad048b:0xa394ead8efaea93!8m2!3d10.9901887!4d76.9606227!16s%2Fg%2F11zcs9q630!19sChIJiwStepZZqDsRk-r6jq1OOQo?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,0
ChIJeZ9aySBZqDsRwtmVCBA2GXk,Sultaan Kabab Corner,Kebab shop,Biryani & Non-veg,"Eswaran Kovil St, Ukkadam, Coimbatore, Tamil Nadu 641001",Ukkadam,Coimbatore,641001,10.98973,76.963367,4.1,197,,,1,0,0,,,,"{""Friday"":[""5–11 pm""],""Monday"":[""5–11 pm""],""Saturday"":[""5–11 pm""],""Sunday"":[""5–11 pm""],""Thursday"":[""5–11 pm""],""Tuesday"":[""5–11 pm""],""Wednesday"":[""5–11 pm""]}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":false},{""name"":""Wheelchair-accessible seating"",""enabled"":false}]}]",https://www.google.com/maps/place/Sultaan+Kabab+Corner/data=!4m7!3m6!1s0x3ba85920c95a9f79:0x791936100895d9c2!8m2!3d10.9897303!4d76.9633668!16s%2Fg%2F11gy6k70k5!19sChIJeZ9aySBZqDsRwtmVCBA2GXk?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,21,6,13,56,101
ChIJoeBSIzZZqDsRxb1myBIL3x8,Abraar - Kebab & Juices,Kebab shop,Biryani & Non-veg,"88, Eswaran Kovil St, Kottaimedu, Coimbatore, Tamil Nadu 641001",Kottaimedu,Coimbatore,641001,10.98973,76.963368,4.4,193,,,1,0,0,,,,"{""Friday"":[""10 am–11 pm""],""Monday"":[""10 am–11 pm""],""Saturday"":[""10 am–11 pm""],""Sunday"":[""10 am–11 pm""],""Thursday"":[""10 am–11 pm""],""Tuesday"":[""10 am–11 pm""],""Wednesday"":[""10 am–11 pm""]}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false},{""name"":""Wheelchair-accessible seating"",""enabled"":false}]}]",https://www.google.com/maps/place/Abraar+-+Kebab+%26+Juices/data=!4m7!3m6!1s0x3ba859362352e0a1:0x1fdf0b12c866bdc5!8m2!3d10.9897296!4d76.9633682!16s%2Fg%2F11p66dn4h2!19sChIJoeBSIzZZqDsRxb1myBIL3x8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,7,2,18,54,112
ChIJ3wF6Qx1ZqDsRNItGtaY9_YY,Bold Buffalo,Restaurant,Multi-cuisine / General,"104-A, EASWARAN KOVIL STREET, LMR St, CORNER, KOTTAIMEDU, Coimbatore, Tamil Nadu 641001",KOTTAIMEDU,Coimbatore,641001,10.989446,76.963514,4.2,56,₹1–200,,1,1,0,,,,"{""Friday"":[""6 pm–1 am""],""Monday"":[""6 pm–1 am""],""Saturday"":[""6 pm–1 am""],""Sunday"":[""6 pm–1 am""],""Thursday"":[""6 pm–1 am""],""Tuesday"":[""6 pm–1 am""],""Wednesday"":[""6 pm–1 am""]}","{""Friday"":{""0"":59,""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":0,""18"":22,""19"":45,""20"":90,""21"":77,""22"":86,""23"":63,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""0"":54,""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":0,""18"":54,""19"":81,""20"":59,""21"":40,""22"":31,""23"":36,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""0"":63,""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":0,""18"":54,""19"":54,""20"":59,""21"":54,""22"":68,""23"":54,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""0"":63,""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":0,""18"":27,""19"":27,""20"":45,""21"":50,""22"":81,""23"":54,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""0"":40,""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":0,""18"":45,""19"":50,""20"":59,""21"":45,""22"":40,""23"":36,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""0"":50,""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":0,""18"":31,""19"":45,""20"":68,""21"":86,""22"":100,""23"":72,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""0"":59,""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":0,""18"":31,""19"":40,""20"":59,""21"":77,""22"":72,""23"":63,""6"":0,""7"":0,""8"":0,""9"":0}}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Kerbside pickup"",""enabled"":true},{""name"":""No-contact delivery"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""Drive-through"",""enabled"":true},{""name"":""On-site services"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Dinner"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Trendy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true},{""name"":""University students"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true}]}]",https://www.google.com/maps/place/Bold+Buffalo/data=!4m7!3m6!1s0x3ba8591d437a01df:0x86fd3da6b5468b34!8m2!3d10.9894459!4d76.9635139!16s%2Fg%2F11x0tfsrk4!19sChIJ3wF6Qx1ZqDsRNItGtaY9_YY?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,8,0,4,5,39
ChIJiXcCfDhZqDsRvb63gc6Wcko,Malai star kebab ukkadam,Food court,Multi-cuisine / General,"Perur Bypass Rd, Town Hall, Coimbatore, Tamil Nadu 641001",Town Hall,Coimbatore,641001,10.986426,76.954529,5.0,55,,,1,1,0,,,,"{""Friday"":[""11:30 am–11:30 pm""],""Monday"":[""11:30 am–11:30 pm""],""Saturday"":[""11:30 am–11:30 pm""],""Sunday"":[""11:30 am–11:30 pm""],""Thursday"":[""11:30 am–11:30 pm""],""Tuesday"":[""11:30 am–11:30 pm""],""Wednesday"":[""11:30 am–11:30 pm""]}",,,https://www.google.com/maps/place/Malai+star+kebab+ukkadam/data=!4m7!3m6!1s0x3ba859387c027789:0x4a7296ce81b7bebd!8m2!3d10.9864261!4d76.9545293!16s%2Fg%2F11wp_6vk0q!19sChIJiXcCfDhZqDsRvb63gc6Wcko?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,2,53
ChIJeawHCf9ZqDsRFy0n1xGo99Y,SANFIYA A,Juice shop,Cafe & Beverages,"3rd St, nearby Coimbatore, Ukkadam, Coimbatore, Tamil Nadu 641001",Ukkadam,Coimbatore,641001,10.98974,76.963268,3.5,2,,,1,1,0,,,,,,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Dine-in"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Dishes"",""enabled"":false,""values"":[""Juice""]}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]}]",https://www.google.com/maps/place/SANFIYA+A/data=!4m7!3m6!1s0x3ba859ff0907ac79:0xd6f7a811d7272d17!8m2!3d10.9897404!4d76.9632685!16s%2Fg%2F11y_dyv7hs!19sChIJeawHCf9ZqDsRFy0n1xGo99Y?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,1,1,0
ChIJY1Rkd2tZqDsRMPDk2kpvBtQ,Muthumari P,Juice shop,Cafe & Beverages,"170, Ukkadam, Coimbatore, Tamil Nadu 641001",Ukkadam,Coimbatore,641001,10.989947,76.96124,5.0,2,,,1,1,0,,,,,,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Dishes"",""enabled"":false,""values"":[""Juice""]}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]}]",https://www.google.com/maps/place/Muthumari+P/data=!4m7!3m6!1s0x3ba8596b77645463:0xd4066f4adae4f030!8m2!3d10.9899474!4d76.9612404!16s%2Fg%2F11z4xfg3f9!19sChIJY1Rkd2tZqDsRMPDk2kpvBtQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,2
ChIJH9MxAABZqDsR-JTQh2q7DBQ,Payasa kadai,Juice shop,Cafe & Beverages,"Ukkadam Sungam Bypass Rd, JK Garden, Raha Avenue, Ukkadam, Coimbatore, Tamil Nadu 641023",Ukkadam,Coimbatore,641023,10.988799,76.966139,5.0,2,,,0,1,0,,,,,,,https://www.google.com/maps/place/Payasa+kadai/data=!4m7!3m6!1s0x3ba859000031d31f:0x140cbb6a87d094f8!8m2!3d10.9887992!4d76.9661392!16s%2Fg%2F11y5jhk4sm!19sChIJH9MxAABZqDsR-JTQh2q7DBQ?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,0,0,0,0,2
ChIJ92aHtKJZqDsRGYSjNLvOR24,Sri Velan Chettinad mess,Restaurant,Multi-cuisine / General,"755, Trichy Rd, T Nagar, Ramanathapuram, Coimbatore, Tamil Nadu 641045",T Nagar,Coimbatore,641045,10.996855,76.999663,4.3,11,,,1,0,0,,,,,,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true}]}]",https://www.google.com/maps/place/Sri+Velan+Chettinad+mess/data=!4m7!3m6!1s0x3ba859a2b48766f7:0x6e47cebb34a38419!8m2!3d10.9968555!4d76.9996626!16s%2Fg%2F11fn8q0h10!19sChIJ92aHtKJZqDsRGYSjNLvOR24?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,1,0,1,2,7
ChIJa_iP66pZqDsRKmYwzPOSwmo,Shree Anandhaas | Ram Nagar,Indian sweets shop,Bakery & Desserts,"67, Malaviya St, Ram Nagar, Coimbatore, Tamil Nadu 641009",Ram Nagar,Coimbatore,641009,11.012181,76.96591,4.3,7272,,https://shreeanandhaas.com/,1,1,0,swiggy.com;zomato.com;zuyyu.com,,,"{""Friday"":[""7 am–10:30 pm""],""Monday"":[""7 am–10:30 pm""],""Saturday"":[""7 am–10:30 pm""],""Sunday"":[""7 am–10:30 pm""],""Thursday"":[""7 am–10:30 pm""],""Tuesday"":[""7 am–10:30 pm""],""Wednesday"":[""7 am–10:30 pm""]}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":false}]}]",https://www.google.com/maps/place/Shree+Anandhaas+%7C+Ram+Nagar/data=!4m7!3m6!1s0x3ba859aaeb8ff86b:0x6ac292f3cc30662a!8m2!3d11.0121815!4d76.9659099!16s%2Fg%2F11cjkq1k2m!19sChIJa_iP66pZqDsRKmYwzPOSwmo?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,228,217,701,2394,3732
ChIJBVNZYgBXqDsRFFKdmuWJ9A0,"Domino's Pizza | The Castello Residency, Coimbatore",Pizza restaurant,Fast food & Quick bites,"Partial Ground Floor, Domino's Pizza | The Castello Residency, Coimbatore, 12/207, Avinashi Rd, opposite to KMCH, TNHB Colony, Madhusudhan Layout, Civil Aerodrome Post, Sitra, Coimbatore, Tamil Nadu 641014",Sitra,Coimbatore,641014,11.040183,77.040801,2.8,237,₹200–400,https://dominos.co.in/,1,1,0,,,/url?q=https://m.dominos.co.in/menu%3Fsrc%3Dlocal_gmb%26utm_source%3DGoogle_GMB%26utm_medium%3DGMB_SEO_urls_menu&opi=79508299&sa=U&ved=0ahUKEwjqn8yy7YKXAxVvwzgGHTNvHyQQqRkIJygW&usg=AOvVaw1zC_psw6D3i7d7UqDQtjAg,"{""Friday"":[""11 am–3 am""],""Monday"":[""11 am–3 am""],""Saturday"":[""11 am–3 am""],""Sunday"":[""11 am–3 am""],""Thursday"":[""11 am–3 am""],""Tuesday"":[""11 am–3 am""],""Wednesday"":[""11 am–3 am""]}","{""Friday"":{""0"":41,""1"":24,""10"":0,""11"":23,""12"":36,""13"":45,""14"":45,""15"":44,""16"":48,""17"":57,""18"":65,""19"":70,""2"":20,""20"":76,""21"":74,""22"":73,""23"":64,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""0"":48,""1"":39,""10"":0,""11"":20,""12"":26,""13"":32,""14"":42,""15"":45,""16"":45,""17"":42,""18"":48,""19"":58,""2"":32,""20"":73,""21"":77,""22"":72,""23"":61,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""0"":40,""1"":26,""10"":0,""11"":24,""12"":29,""13"":32,""14"":33,""15"":34,""16"":33,""17"":38,""18"":41,""19"":48,""2"":15,""20"":57,""21"":80,""22"":84,""23"":76,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""0"":38,""1"":22,""10"":0,""11"":21,""12"":28,""13"":35,""14"":43,""15"":42,""16"":40,""17"":43,""18"":50,""19"":66,""2"":12,""20"":79,""21"":87,""22"":79,""23"":64,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""0"":38,""1"":26,""10"":0,""11"":22,""12"":24,""13"":30,""14"":42,""15"":58,""16"":52,""17"":54,""18"":54,""19"":57,""2"":14,""20"":60,""21"":64,""22"":60,""23"":54,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""0"":34,""1"":23,""10"":0,""11"":22,""12"":28,""13"":30,""14"":39,""15"":37,""16"":40,""17"":40,""18"":49,""19"":56,""2"":19,""20"":60,""21"":64,""22"":62,""23"":52,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""0"":40,""1"":26,""10"":0,""11"":14,""12"":18,""13"":23,""14"":29,""15"":34,""16"":44,""17"":48,""18"":58,""19"":72,""2"":22,""20"":94,""21"":100,""22"":90,""23"":60,""6"":0,""7"":0,""8"":0,""9"":0}}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""No-contact delivery"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""On-site services"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Assistive hearing loop"",""enabled"":false},{""name"":""Wheelchair-accessible car park"",""enabled"":false},{""name"":""Wheelchair-accessible entrance"",""enabled"":false},{""name"":""Wheelchair-accessible seating"",""enabled"":false},{""name"":""Wheelchair-accessible toilet"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true},{""name"":""Vegetarian options"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Brunch"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Counter service"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Seating"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Restroom"",""enabled"":false}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Quiet"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Family friendly"",""enabled"":true},{""name"":""Groups"",""enabled"":true},{""name"":""LGBTQ+ friendly"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Accepts reservations"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true,""values"":[""Mastercard"",""VISA""]},{""name"":""Debit cards"",""enabled"":true},{""name"":""Google Pay"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true},{""name"":""Kids' menu"",""enabled"":true}]}]","https://www.google.com/maps/place/Domino%27s+Pizza+%7C+The+Castello+Residency,+Coimbatore/data=!4m7!3m6!1s0x3ba8570062595305:0xdf489e59a9d5214!8m2!3d11.0401828!4d77.0408012!16s%2Fg%2F11wfsw30hw!19sChIJBVNZYgBXqDsRFFKdmuWJ9A0?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1",109,10,14,33,71
